circuit_id,n_qubits,depth,gate_count,fidelity,expressibility_distance,normalized_expressibility,execution_time,backend,entropy,zero_state_probability,concentration,measured_states,measurement_variance,measurement_std,top_1_probability,top_5_probability,top_10_probability,total_measurements,struct_n_qubits,struct_depth,struct_total_gates,struct_cnot_count,struct_single_qubit_gates,struct_unique_gate_types,struct_cnot_connections,struct_gate_counts,struct_coupling_density,struct_max_degree,struct_avg_degree,struct_connectivity_ratio,struct_diameter,struct_clustering_coefficient,param_param_count,param_param_mean,param_param_std,param_param_min,param_param_max,hw_original_depth,hw_transpiled_depth,hw_original_gate_count,hw_transpiled_gate_count,hw_gate_overhead,hw_depth_overhead,seq_sequence_length,seq_unique_gates_in_sequence,seq_param_gate_ratio,seq_two_qubit_gate_ratio
318,70,3,100,0.0,2.67356832140489,2.2646004549653167e-21,0.33256202379862465,ibm_mega_job,6.999999981533505,0.0,0.0078125,128,0.0,0.0,0.0078125,0.0390625,0.078125,128,70,3,100,19,81,7,19,"{'H': 22, 'X': 12, 'T': 13, 'RZ': 13, 'Y': 14, 'S': 7, 'CNOT': 19}",0.05093167701863354,4,3.5142857142857142,1.0,15,0.0,13,2.8346506474338113,1.562521855643567,0.7736418294882497,6.078539583114727,3,226,100,3323,33.23,75.33333333333333,100,7,0.13,0.19
319,70,3,110,0.0,2.704966059541441,2.291195373636238e-21,0.33256202379862465,ibm_mega_job,6.999999981533505,0.0,0.0078125,128,0.0,0.0,0.0078125,0.0390625,0.078125,128,70,3,110,18,92,7,18,"{'S': 19, 'RZ': 19, 'Y': 11, 'H': 13, 'T': 16, 'X': 14, 'CNOT': 18}",0.05093167701863354,4,3.5142857142857142,1.0,15,0.0,19,3.118820756150918,1.7421667165108663,0.5413885083162214,5.659794355177477,3,200,110,2687,24.427272727272726,66.66666666666667,100,7,0.15,0.18
320,70,3,89,0.0,2.6289409377332937,2.226799590645716e-21,0.33256202379862465,ibm_mega_job,6.999999981533505,0.0,0.0078125,128,0.0,0.0,0.0078125,0.0390625,0.078125,128,70,3,89,17,72,7,17,"{'H': 18, 'S': 8, 'T': 9, 'Y': 10, 'RZ': 10, 'X': 17, 'CNOT': 17}",0.05093167701863354,4,3.5142857142857142,1.0,15,0.0,10,3.0460691657240333,1.581771740784186,0.11708204407736067,5.778536042593469,3,234,89,2499,28.078651685393258,78.0,89,7,0.1,0.17
321,70,3,114,0.0,2.737692150374747,2.318915450806885e-21,0.33256202379862465,ibm_mega_job,6.999999981533505,0.0,0.0078125,128,0.0,0.0,0.0078125,0.0390625,0.078125,128,70,3,114,21,93,7,21,"{'RZ': 18, 'X': 14, 'T': 16, 'H': 16, 'S': 16, 'Y': 13, 'CNOT': 21}",0.05093167701863354,4,3.5142857142857142,1.0,15,0.0,18,3.291299652042783,1.513670659346208,0.57543968277858,5.533607469004077,3,222,114,2489,21.833333333333332,74.0,100,7,0.12,0.21
322,70,3,118,0.0,2.736290503194838,2.3177282094650763e-21,0.33256202379862465,ibm_mega_job,6.999999981533505,0.0,0.0078125,128,0.0,0.0,0.0078125,0.0390625,0.078125,128,70,3,118,19,99,7,19,"{'T': 14, 'Y': 18, 'H': 16, 'RZ': 13, 'X': 21, 'S': 17, 'CNOT': 19}",0.05093167701863354,4,3.5142857142857142,1.0,15,0.0,13,2.854567445711251,1.634517729477972,0.476726953116488,5.878313645957716,3,265,118,3241,27.466101694915253,88.33333333333333,100,7,0.08,0.19
323,70,3,109,0.0,3.2025787308181224,2.7126897011788108e-21,0.33256202379862465,ibm_mega_job,6.999999981533505,0.0,0.0078125,128,0.0,0.0,0.0078125,0.0390625,0.078125,128,70,3,109,17,92,7,17,"{'T': 21, 'H': 16, 'Y': 18, 'X': 16, 'RZ': 12, 'S': 9, 'CNOT': 17}",0.05093167701863354,4,3.5142857142857142,1.0,15,0.0,12,2.8254292038865647,1.6419354404090967,0.20608457573293135,5.670476020403673,3,304,109,3501,32.11926605504587,101.33333333333333,100,7,0.11,0.17
324,70,3,111,0.0,2.4964468813381417,2.1145727595636528e-21,0.33256202379862465,ibm_mega_job,6.999999981533505,0.0,0.0078125,128,0.0,0.0,0.0078125,0.0390625,0.078125,128,70,3,111,20,91,7,20,"{'RZ': 14, 'Y': 22, 'S': 21, 'X': 15, 'H': 11, 'T': 8, 'CNOT': 20}",0.05093167701863354,4,3.5142857142857142,1.0,15,0.0,14,2.6851030461533716,1.680522928914321,0.07019480107659781,5.331805818894174,3,211,111,2773,24.98198198198198,70.33333333333333,100,7,0.1,0.2
325,70,3,89,0.0,2.3610780907808806,1.9999109339316858e-21,0.33256202379862465,ibm_mega_job,6.999999981533505,0.0,0.0078125,128,0.0,0.0,0.0078125,0.0390625,0.078125,128,70,3,89,11,78,7,11,"{'T': 12, 'RZ': 19, 'Y': 14, 'X': 10, 'S': 10, 'H': 13, 'CNOT': 11}",0.05093167701863354,4,3.5142857142857142,1.0,15,0.0,19,2.5600370153134637,1.7798723803561436,0.11758950844801672,5.877299938361924,3,132,89,1206,13.55056179775281,44.0,89,7,0.19,0.11
326,70,3,109,0.0,2.6642983453406726,2.2567484798186656e-21,0.33256202379862465,ibm_mega_job,6.999999981533505,0.0,0.0078125,128,0.0,0.0,0.0078125,0.0390625,0.078125,128,70,3,109,21,88,7,21,"{'S': 15, 'H': 10, 'X': 17, 'RZ': 14, 'Y': 18, 'T': 14, 'CNOT': 21}",0.05093167701863354,4,3.5142857142857142,1.0,15,0.0,14,3.50581456020235,1.9224831445360233,1.139253734926433,6.271256971408875,3,213,109,2864,26.275229357798164,71.0,100,7,0.13,0.21
327,70,3,107,0.0,2.594211647450497,2.1973827375414283e-21,0.33256202379862465,ibm_mega_job,6.999999981533505,0.0,0.0078125,128,0.0,0.0,0.0078125,0.0390625,0.078125,128,70,3,107,15,92,7,15,"{'RZ': 20, 'Y': 11, 'X': 9, 'H': 18, 'T': 13, 'S': 21, 'CNOT': 15}",0.05093167701863354,4,3.5142857142857142,1.0,15,0.0,20,3.53208957570466,1.6718480033740726,0.12190115987370923,6.2303779560946575,3,219,107,2704,25.27102803738318,73.0,100,7,0.19,0.15
328,70,3,116,0.0,2.454224425094291,2.078808948011108e-21,0.33256202379862465,ibm_mega_job,6.999999981533505,0.0,0.0078125,128,0.0,0.0,0.0078125,0.0390625,0.078125,128,70,3,116,17,99,7,17,"{'H': 16, 'T': 22, 'S': 10, 'Y': 20, 'RZ': 16, 'X': 15, 'CNOT': 17}",0.05093167701863354,4,3.5142857142857142,1.0,15,0.0,16,2.8658930059859213,2.01316279893207,0.08360763003647638,6.149379199786721,3,231,116,2316,19.96551724137931,77.0,100,7,0.13,0.17
329,70,3,104,0.0,2.4383928556946106,2.065399087122836e-21,0.33256202379862465,ibm_mega_job,6.999999981533505,0.0,0.0078125,128,0.0,0.0,0.0078125,0.0390625,0.078125,128,70,3,104,19,85,7,19,"{'H': 14, 'RZ': 19, 'X': 16, 'Y': 14, 'T': 12, 'S': 10, 'CNOT': 19}",0.05093167701863354,4,3.5142857142857142,1.0,15,0.0,19,2.3259097817698176,1.8517852689938787,0.16643904972492907,5.8653499617803995,3,151,104,2219,21.33653846153846,50.333333333333336,100,7,0.18,0.19
330,70,4,134,0.0,3.8638286527528547,3.272790171426863e-21,0.33256202379862465,ibm_mega_job,6.999999981533505,0.0,0.0078125,128,0.0,0.0,0.0078125,0.0390625,0.078125,128,70,4,134,38,96,7,37,"{'T': 19, 'Y': 17, 'X': 19, 'H': 17, 'S': 14, 'RZ': 10, 'CNOT': 38}",0.05093167701863354,4,3.5142857142857142,1.0,15,0.0,10,4.581788939699694,1.0171876364045265,3.245208792670094,6.157226991216088,4,459,134,6493,48.45522388059702,114.75,100,7,0.1,0.19
331,70,4,140,0.0,2.90989633202343,2.464778066318284e-21,0.33256202379862465,ibm_mega_job,6.999999981533505,0.0,0.0078125,128,0.0,0.0,0.0078125,0.0390625,0.078125,128,70,4,140,31,109,7,27,"{'T': 20, 'S': 21, 'X': 21, 'H': 17, 'RZ': 14, 'Y': 16, 'CNOT': 31}",0.05093167701863354,4,3.5142857142857142,1.0,15,0.0,14,3.235466561700712,1.9875257756124174,0.3913735852632106,6.206341413588681,4,368,140,3816,27.257142857142856,92.0,100,7,0.12,0.15
332,70,4,147,0.0,3.5115914366252787,2.9744336441176725e-21,0.33256202379862465,ibm_mega_job,6.999999981533505,0.0,0.0078125,128,0.0,0.0,0.0078125,0.0390625,0.078125,128,70,4,147,33,114,7,32,"{'S': 18, 'H': 23, 'RZ': 20, 'T': 22, 'Y': 13, 'X': 18, 'CNOT': 33}",0.05093167701863354,4,3.5142857142857142,1.0,15,0.0,20,3.2111276371517925,1.624974809101685,0.10293402710457747,6.277103376692052,4,424,147,5196,35.3469387755102,106.0,100,7,0.16,0.17
333,70,4,145,0.0,2.9326440953441724,2.4840461713272957e-21,0.33256202379862465,ibm_mega_job,6.999999981533505,0.0,0.0078125,128,0.0,0.0,0.0078125,0.0390625,0.078125,128,70,4,145,39,106,7,31,"{'RZ': 23, 'Y': 17, 'H': 21, 'S': 21, 'T': 13, 'X': 11, 'CNOT': 39}",0.05093167701863354,4,3.5142857142857142,1.0,15,0.0,23,3.2577416323362187,1.8551902899853008,0.010476804302758755,6.137914423165644,4,441,145,4439,30.613793103448277,110.25,100,7,0.16,0.21
334,70,4,134,0.0,2.962436194134487,2.509281060570547e-21,0.33256202379862465,ibm_mega_job,6.999999981533505,0.0,0.0078125,128,0.0,0.0,0.0078125,0.0390625,0.078125,128,70,4,134,36,98,7,34,"{'Y': 19, 'T': 14, 'S': 26, 'X': 18, 'H': 11, 'RZ': 10, 'CNOT': 36}",0.05093167701863354,4,3.5142857142857142,1.0,15,0.0,10,2.8351223431811063,1.917341358673675,0.3602687837226527,5.530934263139148,4,354,134,5569,41.559701492537314,88.5,100,7,0.08,0.18
335,70,4,133,0.0,3.6228927749967132,3.0687095447917768e-21,0.33256202379862465,ibm_mega_job,6.999999981533505,0.0,0.0078125,128,0.0,0.0,0.0078125,0.0390625,0.078125,128,70,4,133,30,103,7,28,"{'T': 16, 'S': 20, 'H': 17, 'RZ': 20, 'X': 15, 'Y': 15, 'CNOT': 30}",0.05093167701863354,4,3.5142857142857142,1.0,15,0.0,20,3.0166608698517425,1.982076555783932,0.07688286603568664,6.258356930074194,4,389,133,4842,36.40601503759399,97.25,100,7,0.17,0.14
336,70,4,129,0.0,3.2772253475541935,2.7759178449553273e-21,0.33256202379862465,ibm_mega_job,6.999999981533505,0.0,0.0078125,128,0.0,0.0,0.0078125,0.0390625,0.078125,128,70,4,129,27,102,7,25,"{'T': 17, 'Y': 16, 'S': 17, 'RZ': 19, 'H': 18, 'X': 15, 'CNOT': 27}",0.05093167701863354,4,3.5142857142857142,1.0,15,0.0,19,2.912580035150813,2.01947283159989,0.05404811792460751,6.243068130969274,4,569,129,5368,41.6124031007752,142.25,100,7,0.16,0.16
337,70,4,155,0.0,3.480491224722142,2.9480907399691253e-21,0.33256202379862465,ibm_mega_job,6.999999981533505,0.0,0.0078125,128,0.0,0.0,0.0078125,0.0390625,0.078125,128,70,4,155,44,111,7,38,"{'Y': 18, 'RZ': 17, 'S': 15, 'H': 22, 'X': 21, 'T': 18, 'CNOT': 44}",0.05093167701863354,4,3.5142857142857142,1.0,15,0.0,17,3.869484934323619,1.6810446722068257,1.0402270203031538,6.207224911532148,4,434,155,5978,38.56774193548387,108.5,100,7,0.14,0.21
338,70,4,126,0.0,3.1415691088501787,2.6610125412724327e-21,0.33256202379862465,ibm_mega_job,6.999999981533505,0.0,0.0078125,128,0.0,0.0,0.0078125,0.0390625,0.078125,128,70,4,126,36,90,7,36,"{'S': 18, 'X': 15, 'Y': 20, 'H': 17, 'T': 15, 'RZ': 5, 'CNOT': 36}",0.05093167701863354,4,3.5142857142857142,1.0,15,0.0,5,3.574072885490506,1.086069122595955,2.0166521856183817,5.275826895756446,4,292,126,5027,39.8968253968254,73.0,100,7,0.03,0.25
339,70,4,139,0.0,3.5051814686665157,2.9690041900657558e-21,0.33256202379862465,ibm_mega_job,6.999999981533505,0.0,0.0078125,128,0.0,0.0,0.0078125,0.0390625,0.078125,128,70,4,139,33,106,7,30,"{'T': 14, 'RZ': 17, 'Y': 20, 'H': 16, 'X': 14, 'S': 25, 'CNOT': 33}",0.05093167701863354,4,3.5142857142857142,1.0,15,0.0,17,3.112811233497924,1.8463660514577862,0.10008722657325007,5.468083355909083,4,393,139,5166,37.16546762589928,98.25,100,7,0.14,0.17
340,70,4,132,0.0,3.5278073394925515,2.988169048115728e-21,0.33256202379862465,ibm_mega_job,6.999999981533505,0.0,0.0078125,128,0.0,0.0,0.0078125,0.0390625,0.078125,128,70,4,132,32,100,7,32,"{'Y': 18, 'H': 19, 'S': 17, 'X': 15, 'RZ': 12, 'T': 19, 'CNOT': 32}",0.05093167701863354,4,3.5142857142857142,1.0,15,0.0,12,2.396039267204007,1.901244323691763,0.013448264459431269,6.117646508709786,4,437,132,4888,37.03030303030303,109.25,100,7,0.1,0.16
341,70,4,143,0.0,3.1062870211833706,2.6311274505707317e-21,0.33256202379862465,ibm_mega_job,6.999999981533505,0.0,0.0078125,128,0.0,0.0,0.0078125,0.0390625,0.078125,128,70,4,143,33,110,7,28,"{'S': 19, 'Y': 24, 'T': 13, 'RZ': 14, 'X': 20, 'H': 20, 'CNOT': 33}",0.05093167701863354,4,3.5142857142857142,1.0,15,0.0,14,3.3332812455085468,1.2328529589453079,0.9531707140236291,5.241560213167256,4,448,143,4712,32.95104895104895,112.0,100,7,0.12,0.18
342,70,4,139,0.0,3.1115495207781008,2.6355849611123805e-21,0.33256202379862465,ibm_mega_job,6.999999981533505,0.0,0.0078125,128,0.0,0.0,0.0078125,0.0390625,0.078125,128,70,4,139,33,106,7,28,"{'X': 16, 'S': 15, 'RZ': 26, 'H': 17, 'Y': 23, 'T': 9, 'CNOT': 33}",0.05093167701863354,4,3.5142857142857142,1.0,15,0.0,26,2.917333792773447,1.596307137217421,0.35121645327192375,5.921941069161117,4,473,139,4483,32.25179856115108,118.25,100,7,0.22,0.15
343,70,4,139,0.0,3.098760849990632,2.624752535603806e-21,0.33256202379862465,ibm_mega_job,6.999999981533505,0.0,0.0078125,128,0.0,0.0,0.0078125,0.0390625,0.078125,128,70,4,139,31,108,7,26,"{'Y': 19, 'X': 23, 'S': 20, 'H': 19, 'T': 14, 'RZ': 13, 'CNOT': 31}",0.05093167701863354,4,3.5142857142857142,1.0,15,0.0,13,4.163126617845725,1.486833797871917,1.3301425325797367,5.804824252836852,4,372,139,4137,29.762589928057555,93.0,100,7,0.1,0.13
344,70,4,133,0.0,3.263857957453607,2.7645952251213294e-21,0.33256202379862465,ibm_mega_job,6.999999981533505,0.0,0.0078125,128,0.0,0.0,0.0078125,0.0390625,0.078125,128,70,4,133,32,101,7,31,"{'T': 20, 'RZ': 22, 'Y': 14, 'H': 17, 'S': 16, 'X': 12, 'CNOT': 32}",0.05093167701863354,4,3.5142857142857142,1.0,15,0.0,22,3.231626618823297,1.8783775052983098,0.38285172297844045,5.995368069403738,4,386,133,4190,31.50375939849624,96.5,100,7,0.15,0.19
345,70,4,145,0.0,3.6396770616367338,3.0829263885720344e-21,0.33256202379862465,ibm_mega_job,6.999999981533505,0.0,0.0078125,128,0.0,0.0,0.0078125,0.0390625,0.078125,128,70,4,145,37,108,7,36,"{'T': 16, 'Y': 28, 'S': 16, 'RZ': 15, 'H': 17, 'X': 16, 'CNOT': 37}",0.05093167701863354,4,3.5142857142857142,1.0,15,0.0,15,3.410379045265371,1.4014413658702605,0.13997666029302233,5.794412078458708,4,443,145,5776,39.83448275862069,110.75,100,7,0.12,0.13
346,70,4,154,0.0,3.8608603992918447,3.270275962949586e-21,0.33256202379862465,ibm_mega_job,6.999999981533505,0.0,0.0078125,128,0.0,0.0,0.0078125,0.0390625,0.078125,128,70,4,154,40,114,7,38,"{'S': 24, 'T': 28, 'RZ': 17, 'H': 13, 'X': 18, 'Y': 14, 'CNOT': 40}",0.05093167701863354,4,3.5142857142857142,1.0,15,0.0,17,2.689152162394968,2.0700346630581543,0.09775172384460518,5.704955303779325,4,523,154,6716,43.61038961038961,130.75,100,7,0.12,0.17
347,70,4,145,0.0,3.4691601053082364,2.9384929084962744e-21,0.33256202379862465,ibm_mega_job,6.999999981533505,0.0,0.0078125,128,0.0,0.0,0.0078125,0.0390625,0.078125,128,70,4,145,33,112,7,32,"{'X': 18, 'S': 23, 'H': 12, 'Y': 22, 'T': 19, 'RZ': 18, 'CNOT': 33}",0.05093167701863354,4,3.5142857142857142,1.0,15,0.0,18,3.4129031972321306,1.880521784261694,0.3570563013929564,6.032567500804076,4,404,145,5400,37.241379310344826,101.0,100,7,0.13,0.13
348,70,4,139,0.0,3.290633307102878,2.787274828448516e-21,0.33256202379862465,ibm_mega_job,6.999999981533505,0.0,0.0078125,128,0.0,0.0,0.0078125,0.0390625,0.078125,128,70,4,139,35,104,7,32,"{'X': 24, 'S': 18, 'RZ': 12, 'Y': 18, 'T': 18, 'H': 14, 'CNOT': 35}",0.05093167701863354,4,3.5142857142857142,1.0,15,0.0,12,3.7099606786256634,1.5900476370926773,0.9823653462401081,6.145507862512736,4,449,139,4933,35.489208633093526,112.25,100,7,0.1,0.17
349,70,4,139,0.0,2.654108029428858,2.248116946498429e-21,0.33256202379862465,ibm_mega_job,6.999999981533505,0.0,0.0078125,128,0.0,0.0,0.0078125,0.0390625,0.078125,128,70,4,139,31,108,7,29,"{'H': 16, 'RZ': 19, 'Y': 17, 'T': 18, 'S': 13, 'X': 25, 'CNOT': 31}",0.05093167701863354,4,3.5142857142857142,1.0,15,0.0,19,3.8138096710084097,1.8676722901676452,0.3333259037379553,6.272616342378016,4,356,139,3767,27.100719424460433,89.0,100,7,0.14,0.15
350,70,4,151,0.0,3.1885131296900053,2.7007756736003584e-21,0.33256202379862465,ibm_mega_job,6.999999981533505,0.0,0.0078125,128,0.0,0.0,0.0078125,0.0390625,0.078125,128,70,4,151,40,111,7,36,"{'T': 19, 'X': 15, 'RZ': 16, 'H': 18, 'Y': 22, 'S': 21, 'CNOT': 40}",0.05093167701863354,4,3.5142857142857142,1.0,15,0.0,16,2.821003706385887,1.7489572229933485,0.287370887732376,5.890671070913896,4,449,151,5225,34.602649006622514,112.25,100,7,0.11,0.21
351,70,4,142,0.0,3.4705306807089884,2.9396538310174076e-21,0.33256202379862465,ibm_mega_job,6.999999981533505,0.0,0.0078125,128,0.0,0.0,0.0078125,0.0390625,0.078125,128,70,4,142,39,103,7,37,"{'X': 16, 'Y': 24, 'H': 13, 'T': 15, 'RZ': 13, 'S': 22, 'CNOT': 39}",0.05093167701863354,4,3.5142857142857142,1.0,15,0.0,13,3.3677047399179654,2.1126190671853524,0.2330598944396151,6.1994545376618895,4,555,142,5600,39.436619718309856,138.75,100,7,0.11,0.18
352,70,4,152,0.0,3.181972400800484,2.6952354607318757e-21,0.33256202379862465,ibm_mega_job,6.999999981533505,0.0,0.0078125,128,0.0,0.0,0.0078125,0.0390625,0.078125,128,70,4,152,37,115,7,34,"{'S': 14, 'H': 24, 'T': 21, 'X': 21, 'RZ': 19, 'Y': 16, 'CNOT': 37}",0.05093167701863354,4,3.5142857142857142,1.0,15,0.0,19,3.011862290911619,1.42428838034125,0.026916356379437775,5.4235897357957334,4,292,152,5350,35.19736842105263,73.0,100,7,0.14,0.14
353,70,4,130,0.0,3.2995594162937123,2.794835537023942e-21,0.33256202379862465,ibm_mega_job,6.999999981533505,0.0,0.0078125,128,0.0,0.0,0.0078125,0.0390625,0.078125,128,70,4,130,33,97,7,30,"{'S': 22, 'H': 15, 'T': 15, 'Y': 19, 'RZ': 14, 'X': 12, 'CNOT': 33}",0.05093167701863354,4,3.5142857142857142,1.0,15,0.0,14,4.207295464564254,1.2751420579286077,2.31061006064297,6.202226644055634,4,304,130,4770,36.69230769230769,76.0,100,7,0.12,0.14
354,70,4,154,0.0,4.08943194003419,3.4638835887630314e-21,0.33256202379862465,ibm_mega_job,6.999999981533505,0.0,0.0078125,128,0.0,0.0,0.0078125,0.0390625,0.078125,128,70,4,154,40,114,7,38,"{'H': 18, 'X': 18, 'T': 16, 'S': 18, 'Y': 23, 'RZ': 21, 'CNOT': 40}",0.05093167701863354,4,3.5142857142857142,1.0,15,0.0,21,2.9713980593535734,1.9323354047007288,0.1317878440417822,6.002343037315555,4,568,154,5740,37.27272727272727,142.0,100,7,0.15,0.18
355,70,4,150,0.0,3.3920085273730516,2.873142980052515e-21,0.33256202379862465,ibm_mega_job,6.999999981533505,0.0,0.0078125,128,0.0,0.0,0.0078125,0.0390625,0.078125,128,70,4,150,35,115,7,32,"{'S': 16, 'H': 24, 'RZ': 19, 'T': 18, 'X': 22, 'Y': 16, 'CNOT': 35}",0.05093167701863354,4,3.5142857142857142,1.0,15,0.0,19,2.694783732214225,1.9443595826442932,0.21124622437392931,6.261612520972934,4,406,150,5210,34.733333333333334,101.5,100,7,0.14,0.16
356,70,4,123,0.0,3.1333383113009923,2.654040784566092e-21,0.33256202379862465,ibm_mega_job,6.999999981533505,0.0,0.0078125,128,0.0,0.0,0.0078125,0.0390625,0.078125,128,70,4,123,24,99,7,24,"{'X': 24, 'Y': 17, 'S': 13, 'T': 18, 'H': 10, 'RZ': 17, 'CNOT': 24}",0.05093167701863354,4,3.5142857142857142,1.0,15,0.0,17,2.963005018023658,1.8685188989979775,0.3193666012222058,6.0071991359540124,4,283,123,3397,27.617886178861788,70.75,100,7,0.12,0.16
357,70,4,136,0.0,3.238757955702158,2.7433346966617116e-21,0.33256202379862465,ibm_mega_job,6.999999981533505,0.0,0.0078125,128,0.0,0.0,0.0078125,0.0390625,0.078125,128,70,4,136,36,100,7,35,"{'S': 17, 'RZ': 18, 'H': 19, 'Y': 14, 'T': 17, 'X': 15, 'CNOT': 36}",0.05093167701863354,4,3.5142857142857142,1.0,15,0.0,18,3.2405159775480543,1.5818963592376802,0.38732497464448995,6.128086209224082,4,521,136,4341,31.919117647058822,130.25,100,7,0.16,0.18
358,70,4,146,0.0,3.817151035093481,3.2332526913700344e-21,0.33256202379862465,ibm_mega_job,6.999999981533505,0.0,0.0078125,128,0.0,0.0,0.0078125,0.0390625,0.078125,128,70,4,146,34,112,7,32,"{'S': 18, 'H': 18, 'X': 22, 'Y': 18, 'T': 14, 'RZ': 22, 'CNOT': 34}",0.05093167701863354,4,3.5142857142857142,1.0,15,0.0,22,3.3742941430157525,2.093787712425659,0.048604843046897446,6.275029956580923,4,461,146,5318,36.42465753424658,115.25,100,7,0.16,0.1
359,70,4,138,0.0,3.078715095739778,2.6077731213007698e-21,0.33256202379862465,ibm_mega_job,6.999999981533505,0.0,0.0078125,128,0.0,0.0,0.0078125,0.0390625,0.078125,128,70,4,138,30,108,7,28,"{'S': 18, 'H': 20, 'RZ': 22, 'X': 22, 'Y': 12, 'T': 14, 'CNOT': 30}",0.05093167701863354,4,3.5142857142857142,1.0,15,0.0,22,2.941797277711085,1.8815373734773257,0.006760000298016534,6.236893707168013,4,306,138,4132,29.942028985507246,76.5,100,7,0.2,0.11
360,90,1,46,0.0390625,1.9535214397519254,1.5780420519233107e-27,0.33256202379862465,ibm_mega_job,6.8780496661925845,0.0390625,0.0390625,122,0.14512227895726942,0.38094918159417196,0.0390625,0.0859375,0.125,128,90,1,46,0,46,6,0,"{'Y': 13, 'RZ': 5, 'T': 9, 'H': 5, 'S': 7, 'X': 7}",0.040199750312109865,4,3.577777777777778,1.0,17,0.0,5,3.507440715201345,1.8741619283308213,1.3414851243535977,5.827858127415663,1,7,46,229,4.978260869565218,7.0,46,6,0.05,0.0
361,90,1,38,0.03125,1.9426511007740395,1.5692610620264487e-27,0.33256202379862465,ibm_mega_job,6.728477424942626,0.03125,0.03125,114,0.28316405047707005,0.5321316101088809,0.03125,0.1328125,0.1875,128,90,1,38,0,38,6,0,"{'T': 10, 'Y': 10, 'RZ': 4, 'S': 8, 'X': 3, 'H': 3}",0.040199750312109865,4,3.577777777777778,1.0,17,0.0,4,3.1864243817555953,1.7993354100030063,0.8973390648204111,5.809624952992602,1,7,38,199,5.2368421052631575,7.0,38,6,0.04,0.0
362,90,1,56,0.0703125,1.9462403054892747,1.5721603985058691e-27,0.33256202379862465,ibm_mega_job,6.65594451481233,0.0703125,0.0703125,113,0.6460960137833814,0.8038009789639358,0.0703125,0.1484375,0.1953125,128,90,1,56,0,56,6,0,"{'Y': 15, 'H': 7, 'X': 10, 'S': 6, 'T': 11, 'RZ': 7}",0.040199750312109865,4,3.577777777777778,1.0,17,0.0,7,3.198486771279216,1.9406142683280672,0.00913674283407361,5.457181178004062,1,7,56,261,4.660714285714286,7.0,56,6,0.07,0.0
363,90,1,46,0.015625,1.9292275286472491,1.5584175868169876e-27,0.33256202379862465,ibm_mega_job,6.8847274239327385,0.015625,0.0234375,121,0.07103339935796735,0.2665209172991256,0.0234375,0.0859375,0.1328125,128,90,1,46,0,46,6,0,"{'S': 9, 'X': 7, 'T': 4, 'RZ': 9, 'Y': 9, 'H': 8}",0.040199750312109865,4,3.577777777777778,1.0,17,0.0,9,3.9803438676582292,1.6333250701363455,0.5031656158097348,6.001990437936381,1,7,46,233,5.065217391304348,7.0,46,6,0.09,0.0
364,90,1,44,0.0390625,1.934752051157595,1.5628802605612951e-27,0.33256202379862465,ibm_mega_job,6.77840210830328,0.0390625,0.0390625,117,0.2561180509898459,0.5060810715585458,0.0390625,0.125,0.1640625,128,90,1,44,0,44,6,0,"{'RZ': 7, 'Y': 9, 'X': 8, 'H': 9, 'S': 7, 'T': 4}",0.040199750312109865,4,3.577777777777778,1.0,17,0.0,7,4.513552664020085,1.7612068123975275,0.7098881677809468,6.1076430518288705,1,7,44,233,5.295454545454546,7.0,44,6,0.07,0.0
365,90,1,45,0.046875,1.9391494555631354,1.566432455551352e-27,0.33256202379862465,ibm_mega_job,6.753829866043434,0.046875,0.046875,116,0.3168846611177173,0.5629250937005005,0.046875,0.125,0.171875,128,90,1,45,0,45,6,0,"{'RZ': 9, 'Y': 14, 'H': 9, 'S': 5, 'T': 6, 'X': 2}",0.040199750312109865,4,3.577777777777778,1.0,17,0.0,9,3.7077549931386944,1.1807367282787635,1.6655895818686106,5.658408805874938,1,7,45,245,5.444444444444445,7.0,45,6,0.09,0.0
366,90,1,49,0.03125,1.931329878894447,1.560115851822142e-27,0.33256202379862465,ibm_mega_job,6.722579866476243,0.03125,0.03125,113,0.2567154828099303,0.5066709808247659,0.03125,0.125,0.1953125,128,90,1,49,0,49,6,0,"{'X': 7, 'S': 12, 'RZ': 7, 'T': 6, 'Y': 8, 'H': 9}",0.040199750312109865,4,3.577777777777778,1.0,17,0.0,7,3.6985073310952266,1.9520748437525077,0.9327364640591098,5.954494410595778,1,7,49,241,4.918367346938775,7.0,49,6,0.07,0.0
367,90,1,40,0.0546875,1.946613885526082,1.5724621740563416e-27,0.33256202379862465,ibm_mega_job,6.762450202209792,0.0546875,0.0546875,117,0.3586821535539486,0.5989007877386275,0.0546875,0.125,0.1640625,128,90,1,40,0,40,6,0,"{'T': 6, 'Y': 6, 'H': 5, 'X': 6, 'RZ': 8, 'S': 9}",0.040199750312109865,4,3.577777777777778,1.0,17,0.0,8,4.464289423108868,1.723605468996051,1.1657225944022598,6.0744234956828365,1,7,40,203,5.075,7.0,40,6,0.08,0.0
